id,prompt,answer,category,bug_reason
4d39d098,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
94+92 = 97
92+66 = 69
12*99 = 9702
67-32 = -35
34*71 = 137
Now, determine the result for: 96*36",7434,Equation,length_mismatch
4d714623,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
95""84 = 179
67""31 = 98
20""12 = 32
11""91 = 102
64:52 = 6452
Now, determine the result for: 57""50",107,Equation,length_mismatch
4d71da81,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
efl cirl biqz ofkrlr -> the wise bird chases
retzlxe zqlkar aiqqpq -> student dreams mirror
vxisfe ckeoflr kqptxz okregl -> knight watches around castle
vxisfe oqlkelr efl cirl ypeipx -> knight creates the wise potion
Now, decrypt the following text: cidkqz cqielr efl bqisfe oqnrekg",wizard writes the bright crystal,Cipher,unknown_query_chars
4d81ccf0,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ebssa icsqfsl hsr -> queen creates key
yqffsc csqkl pqm -> hatter reads map
qotis lfbktsl fys lsicsf hsr -> alice studies the secret key
cqggtf kcsqpl fys ltonsc pqm -> rabbit dreams the silver map
Now, decrypt the following text: fsqiysc kcsqpl fys prlfsctvbl gvvh",teacher dreams the mysterious book,Cipher,unknown_query_chars
4d8bcaa8,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tkeez qgknmeq guexqkue -> queen studies treasure
xamje jixqeq gie ymqe hxunez -> alice chases the wise garden
qgknezg nuxyq zexu wxaxje -> student draws near palace
tkeez qeeq deo -> queen sees key
jxg nuexrq reqqxhe -> cat dreams message
Now, decrypt the following text: ixggeu qeeq xbfse smaaxhe",hatter sees above village,Cipher,unknown_query_chars
4d8df95b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/:-%( = -""^
(?-^/ = -/""
^/*@! = ^)(/
Now, determine the result for: ??-??",),Equation,length_mismatch
4d8f8111,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
98+78 = 7898
77-93 = 83
42-23 = 8
42*09 = 0612
92+63 = 6392
Now, determine the result for: 01+76",7601,Equation,length_mismatch
4d92de08,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
03]36 = 39
13#44 = 4631
57]28 = 751
04<42 = 61
Now, determine the result for: 15#81",819,Equation,length_mismatch
4dbec546,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
61-22 = -6
51+72 = 24
63*47 = 4763
18*63 = 6318
08*67 = 6708
Now, determine the result for: 06+65",611,Equation,length_mismatch
4dcc1844,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
17*71 = 87
63$50 = 13
85$33 = 52
28$92 = $64
69&17 = 6917
Now, determine the result for: 63*21",83,Equation,length_mismatch
4dcd1b40,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
@{`#@ = ]#
!{<{"" = ##@
}@\}} = }^)@
""""\!: = }#]#
}}`)! = `{@
Now, determine the result for: }:`]""",`:{,Equation,length_mismatch
4dd131c2,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fvh sqhahb gdbw uhhu -> the clever bird sees
viffhb bhiwu fvh wibn uflbj -> hatter reads the dark story
biggdf wbiou fvh ufbiyph zdbblb -> rabbit draws the strange mirror
Now, decrypt the following text: fvh slqlbkrq wbiply dzipdyhu",the colorful dragon imagines,Cipher,unknown_query_chars
4dd98412,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lbxuwgkk mbgovk tdg kxipgb woktig -> princess dreams the silver castle
quxjdt fotwdgk ugob wopg -> knight watches near cave
tdg ktboujg tgowdgb mbofk -> the strange teacher draws
Now, decrypt the following text: mbojsu fotwdgk jobmgu",dragon watches garden,Cipher,unknown_query_chars
4ddff177,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gazyko tfrxdc confv -> knight dreams story
gzay bnwwnlc yxftra -> king follows garden
okr ihfznhc cohtrao tfxlc -> the curious student draws
cohtrao ifrxorc xpnsr szwwxyr -> student creates above village
Now, decrypt the following text: qhrra frxtc okfnhyk nirxa",queen reads through ocean,Cipher,unknown_query_chars
4de466bf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<$&^> = @@<
<^|<@ = @$$^
/[&:/ = @::
Now, determine the result for: @>&</",^[,Equation,length_mismatch
4df01584,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
07+04 = 0407
62-71 = 9
44-43 = 01
Now, determine the result for: 35+19",1935,Equation,length_mismatch
4e1a4d0e,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lissx smbvghsp knhhgh -> queen explores mirror
ocs pnvesh kgips fhsuosp -> the silver mouse creates
kgips pssp knhhgh -> mouse sees mirror
Now, decrypt the following text: whutgx juofcsp ochgitc aghspo",dragon watches through forest,Cipher,unknown_query_chars
4e28b132,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>@%): = /#>
/]?)# = :)}
/)&#@ = }
'#&)> = ''
Now, determine the result for: //%>:",:},Equation,length_mismatch
4e5fa95b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
93(51 = 4744
44(82 = 3609
13(26 = 339
49+81 = 32
84?47 = 131
Now, determine the result for: 27?59",86,Equation,length_mismatch
4e67b066,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
&""*{! = <))!
(&-`^ = ""(
)<-)( = )(
&""+""` = @`{
Now, determine the result for: `^-@(",-{^,Equation,length_mismatch
4e7d1773,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
^|+'"" = \{:
?:<^\ = $""
\^%@: = %|@
@^+{^ = ?:""$
'?+@? = '|'?
Now, determine the result for: ^\+$:",^:?:,Equation,length_mismatch
4e7e64a2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?%)%< = |%
>')?$ = $%
>|)!$ = ?>&
''""'$ = $$?
&`)|$ = ?'?
Now, determine the result for: ?>""!>",?&?%,Equation,length_mismatch
4e840a1a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
58*93 = 152
26*21 = 48
56*65 = 122
Now, determine the result for: 15+53",38,Equation,length_mismatch
4e8982d6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|@+/@ = ""|
:\*/? = /|:?
:\-@/ = -::
?@-@/ = -/]
Now, determine the result for: ]]+?]",/@:,Equation,length_mismatch
4ed6b56f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`'+:' = (`]
]:*}> = !""(/
:}*:' = :/(/
>]-(( = '!
Now, determine the result for: !:*`(","(""/""",Equation,length_mismatch
4f06e1c0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
79*29 = 2979
12*65 = 6512
47*03 = 0347
Now, determine the result for: 07+38",351,Equation,length_mismatch
4f0b3c51,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yjligjw dwlqp osdjw mlwdjs -> teacher draws under garden
ygj ifjvjw rszmgy iglpjp -> the clever knight chases
xwzsijpp juxfkwjp lwkosd mlwdjs -> princess explores around garden
lfzij iwjlyjp iwcpylf -> alice creates crystal
ily bkosd ygj pzfvjw hzwwkw -> cat found the silver mirror
Now, decrypt the following text: aojjs dwlqp ygj pywlsmj ilpyfj",queen draws the strange castle,Cipher,unknown_query_chars
4f0e0273,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64*49 = 4234
01{83 = 8
33@74 = 08
87{78 = 9
Now, determine the result for: 36*53",5022,Equation,length_mismatch
4f2351e5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<@""<' = )|[`
&<""&< = &^|[
|`""&@ = |<&}
&&{|[ = `<
Now, determine the result for: [[\})",<`,Equation,length_mismatch
4f660f4b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
86[91 = 2921
33\14 = 37
94`42 = 52
41\69 = 901
Now, determine the result for: 76[86",6554,Equation,length_mismatch
4f68fa80,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
godpvq qvuphm hummpxu -> wizard dreams message
ayuui tvupeum qrrv -> queen creates door
ezu qpvl jovq ohpxoium -> the dark bird imagines
ezu qpvl tpe kryiq -> the dark cat found
qvpxri vupqm ezu xrsqui xpvqui -> dragon reads the golden garden
Now, decrypt the following text: godpvq meyqoum ezu gomu fyddsu",wizard studies the wise puzzle,Cipher,unknown_query_chars
4f79d075,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
dmodxi akneie rmppxi -> turtle chases puzzle
hmiil vndakie dki zbxjil tieenzi -> queen watches the golden message
dki abxbocmx dmodxi cbmlj -> the colorful turtle found
hmiil cbmlj dki amoybme aofednx -> queen found the curious crystal
Now, decrypt the following text: nxyai jointe yleyji xyuonof",alice dreams inside library,Cipher,unknown_query_chars
4f8571a3,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
aovzbs krrk porvkdor -> dragon sees treasure
evp kpdaxrk ptr woxztp gborkp -> cat studies the bright forest
hxsz eorvprk ptr kreorp qduunr -> king creates the secret puzzle
hxsz xcvzxsrk ptr edoxbdk kreorp -> king imagines the curious secret
Now, decrypt the following text: hxsz gbnnbfk ptobdzt jxnnvzr",king follows through village,Cipher,unknown_query_chars
4f8da43f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
83>28 = 021
77'32 = 1771
99'39 = 7029
87>16 = 931
Now, determine the result for: 82>63",46,Equation,length_mismatch
4fbbafe5,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cgqhrl eiie hrmkfl cmflirphfl -> wizard sees around wonderland
rhddgv nmppmce kflir ohevpi -> rabbit follows under castle
vzi cgei zhvvir evklgie -> the wise hatter studies
ugft gahtgfie vzrmktz ohji -> king imagines through cave
Now, decrypt the following text: ykiif eiie gfegli vmcir",queen sees inside tower,Cipher,unknown_query_chars
4fd29059,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
[[+'% = [{
%%-'% = -%
}:-!{ = -(%
{(-:] = -%(
Now, determine the result for: :[*':",'%%[,Equation,length_mismatch
4fe27d76,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ydvvco scpitlbyp ntybpo -> rabbit discovers forest
mczu iybdobp ogb pbiybo idpokb -> king creates the secret castle
eyczibpp sybdqp dvtlb kcvydyr -> princess dreams above library
hwbbz igdpbp ogb itktynwk qde -> queen chases the colorful map
mczu ybdsp ogytwug qtwzodcz -> king reads through mountain
Now, decrypt the following text: ogb pbiybo acfdys ybdsp",the secret wizard reads,Cipher,unknown_query_chars
4ff92c73,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
33-91 = 41
32-33 = 01
31*13 = 204
82*28 = 5922
Now, determine the result for: 75-38",62,Equation,length_mismatch
5039d1a0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64*44 = 3202
21*84 = 575
64*69 = 5144
28-18 = 1
Now, determine the result for: 06+08",041,Equation,length_mismatch
5045ed9a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ctskng cywpnxftw qlf pufxft ptvwqsu -> dragon discovers the clever crystal
jtygpfww ctfsmw mfwwskf -> princess dreams message
qlf mvwqftynew jtygpfww htyqfw -> the mysterious princess writes
oygk htyqfw ofv -> king writes key
oygk ptfsqfw qlf sgpyfgq zntfwq -> king creates the ancient forest
Now, decrypt the following text: ieffg fdjuntfw pswquf",queen explores castle,Cipher,unknown_query_chars
50630ad8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49`94 = 9449
67`98 = 9867
03$01 = 02
37+35 = 621
59`76 = 7659
Now, determine the result for: 51$37",$85,Equation,length_mismatch
508532aa,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xrpw iqmwrli xlbusw udlvs -> bird studies beyond ocean
qhl iqpvsgl pvxxrq wridunlpi -> the strange rabbit discovers
hvqqlp kuoouci qhl hrwwls elb -> hatter follows the hidden key
qhl hrwwls esrghq illi -> the hidden knight sees
esrghq cprqli ildplq -> knight writes secret
Now, decrypt the following text: tmlls illi rs fvovdl",queen sees in palace,Cipher,unknown_query_chars
50a694de,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""#{""[ = !`!
%#)[[ = `[
[})""% = !""
["")!# = ""'
`'(["" = %[
Now, determine the result for: ]`(!!",%],Equation,length_mismatch
50a6d9d8,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
iweouwk okweiwp mwek pouvvs -> teacher creates near school
iuw ylpiwkqvtp kehhqi aqpovbwkp -> the mysterious rabbit discovers
esqow akenp iuw pikemgw ikweptkw -> alice draws the strange treasure
hqka okweiwp qm reseow -> bird creates in palace
Now, decrypt the following text: iuw pqsbwk hqka wxrsvkwp",the silver bird explores,Cipher,unknown_query_chars
50abdbeb,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pmd ndcrdp hgddq irdutn -> the secret queen dreams
uvkcd crdupdn yoos -> alice creates book
ykri djxvordn pmd uqckdqp tkrror -> bird explores the ancient mirror
iruwoq irdutn urogqi ocduq -> dragon dreams around ocean
Now, decrypt the following text: skqw bupcmdn kq wuridq",king watches in garden,Cipher,unknown_query_chars
50adc396,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
34*06 = 0634
97+66 = 541
13*26 = 2613
16-23 = -92
Now, determine the result for: 15+88",931,Equation,length_mismatch
50adfd54,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
12*23 = 176
52-61 = 9
88*89 = 3268
Now, determine the result for: 42-18",-75,Equation,length_mismatch
50ba5396,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\/*:"" = >/:
:""*?@ = >]>
//*&@ = }]
@\{/: = >/
\\(?? = """"@@
Now, determine the result for: }&(\""",\]]@,Equation,length_mismatch
50c066b0,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
kej vighjik cwvrqi uvkgejx -> the ancient dragon watches
kej gdjnjw evkkjw cwvux -> the clever hatter draws
kej uhxj kjvgejw hsvrhijx -> the wise teacher imagines
Now, decrypt the following text: wvoohk aqmic kej gqdqwamd sjxxvrj",rabbit found the colorful message,Cipher,unknown_query_chars
50c0b6f8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
39+04 = 331
67*67 = 6767
21*56 = 5621
94+28 = 131
26-76 = 5
Now, determine the result for: 96+06",921,Equation,length_mismatch
50f8e2c0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
14-19 = -05
35+39 = 3935
62*58 = 1122
Now, determine the result for: 31-53",-22,Equation,length_mismatch
