id,prompt,answer,category,bug_reason
52c38454,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.6 m becomes 23.73
15.14 m becomes 11.74
14.8 m becomes 11.48
36.21 m becomes 28.08
45.11 m becomes 34.99
Now, convert the following measurement: 9.93 m",7.70,Linear,
52cabe19,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
7.15 m becomes 4.01
22.23 m becomes 12.48
17.04 m becomes 9.57
39.67 m becomes 22.27
Now, convert the following measurement: 11.99 m",6.73,Linear,
52cffa77,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
70 -> LXX
73 -> LXXIII
1 -> I
56 -> LVI
Now, write the number 94 in the Wonderland numeral system.",XCIV,Roman,
52d72862,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10100010 -> 01010000
01011010 -> 10111111
11001011 -> 10001111
00001000 -> 00010001
10100000 -> 01010100
01111100 -> 11110111
00000010 -> 00000100

Now, determine the output for: 00100110",01001000,Bit,
52f83b1c,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.57s, distance = 96.83 m
For t = 4.94s, distance = 185.4 m
For t = 1.52s, distance = 17.55 m
Now, determine the falling distance for t = 3.32s given d = 0.5*g*t^2.",83.74,Gravity,
5300b2d9,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.68s, distance = 40.06 m
For t = 1.34s, distance = 5.31 m
For t = 4.26s, distance = 53.69 m
For t = 1.99s, distance = 11.72 m
For t = 3.86s, distance = 44.08 m
Now, determine the falling distance for t = 3.84s given d = 0.5*g*t^2.",43.62,Gravity,
5303f9a4,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cya toma rnc ezntm -> the wise cat draws
iouq ezanhm oumoea rnka -> king dreams inside cave
cya toma ynccaz xpgue -> the wise hatter found
Now, decrypt the following text: cya yoeeau eznqpu ohnqouam",the hidden dragon imagines,Cipher,
53053cdf,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
msxxp ojiijyz bwx zxlnxb ojnxzb -> queen follows the secret forest
bxflwxn hnxfdz bwnjsew ufiixc -> teacher dreams through valley
rntplxzz zbshtxz sphxn zlwjji -> princess studies under school
Now, decrypt the following text: bxflwxn ojiijyz bwx dfetlfi hjjn",teacher follows the magical door,Cipher,
5309f723,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00111001 -> 11010011
01000111 -> 11011011
01100011 -> 01101011
01001110 -> 10110111
11100101 -> 01000011
10010010 -> 00100111
11111011 -> 11001011

Now, determine the output for: 00101011",00001011,Bit,
531f3777,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
47.65 m becomes 59.69
14.48 m becomes 18.14
7.53 m becomes 9.43
31.37 m becomes 39.30
Now, convert the following measurement: 7.08 m",8.87,Linear,
5331e206,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
37 -> XXXVII
45 -> XLV
78 -> LXXVIII
76 -> LXXVI
73 -> LXXIII
Now, write the number 25 in the Wonderland numeral system.",XXV,Roman,
53329505,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01111101 -> 11111011
01110010 -> 11100101
01000111 -> 10001111
00110100 -> 01101000
00101100 -> 01011000
11011000 -> 10110011
00010000 -> 00100000
00001111 -> 00011110
00101111 -> 01011110

Now, determine the output for: 01101111",11011111,Bit,
533b136e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
28 -> XXVIII
50 -> L
24 -> XXIV
73 -> LXXIII
92 -> XCII
Now, write the number 61 in the Wonderland numeral system.",LXI,Roman,
533ed10e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
21.82 m becomes 33.77
39.67 m becomes 61.40
40.61 m becomes 62.86
29.02 m becomes 44.92
Now, convert the following measurement: 6.72 m",10.40,Linear,
5344d922,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.84 m becomes 53.52
17.29 m becomes 21.60
30.38 m becomes 37.96
16.86 m becomes 21.06
30.47 m becomes 38.07
Now, convert the following measurement: 16.55 m",20.68,Linear,
5356c59d,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00000101 -> 01101011
00101011 -> 11010011
10111111 -> 10000011
01101111 -> 11000011
01100111 -> 11100011
00100000 -> 01111111
00000111 -> 01100011

Now, determine the output for: 01100000",01111111,Bit,
5357a0c8,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rlnnq pxmwo ufn fbppnq ouzxd -> queen draws the hidden story
xmssbu bcmjbqno vzxnou -> rabbit imagines forest
hxbqanoo wxbuno ufn mqabnqu pzzx -> princess writes the ancient door
yqbjfu vzkkzwo ufn sxbjfu pzzx -> knight follows the bright door
Now, decrypt the following text: yqbjfu oulpbno ufn sxbjfu cnoomjn",knight studies the bright message,Cipher,
535e7596,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
46.26 m becomes 33.81
16.94 m becomes 12.38
39.91 m becomes 29.17
Now, convert the following measurement: 44.33 m",32.40,Linear,
536af2bc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qlggs pxhaga wgucsi nathsi -> queen chases beyond island
bghpxgo poghbga wccv -> teacher creates book
blobtg kclsi bxg hspngsb ynooco -> turtle found the ancient mirror
ohwwnb rhbpxga nsanig mntthjg -> rabbit watches inside village
Now, decrypt the following text: bxg wonjxb htnpg ablinga",the bright alice studies,Cipher,
53738ef7,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.87s, distance = 43.91 m
For t = 4.88s, distance = 126.95 m
For t = 3.29s, distance = 57.7 m
Now, determine the falling distance for t = 2.17s given d = 0.5*g*t^2.",25.1,Gravity,
5374b4ba,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111101 -> 10101011
01001111 -> 11100100
11010110 -> 11001101
10011101 -> 10101001
11010000 -> 00001101
00010101 -> 10100001
00011010 -> 01000001
00100000 -> 00000010
10101111 -> 11101010
01010000 -> 00000101

Now, determine the output for: 11000101",10101100,Bit,
538ec4cc,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
4 -> IV
89 -> LXXXIX
73 -> LXXIII
22 -> XXII
Now, write the number 47 in the Wonderland numeral system.",XLVII,Roman,
53988f17,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
34 -> XXXIV
91 -> XCI
78 -> LXXVIII
52 -> LII
Now, write the number 99 in the Wonderland numeral system.",XCIX,Roman,
539bea51,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
31.5 m becomes 30.52
41.1 m becomes 39.82
46.31 m becomes 44.86
Now, convert the following measurement: 41.92 m",40.61,Linear,
539bfe7c,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
6 -> VI
90 -> XC
72 -> LXXII
Now, write the number 47 in the Wonderland numeral system.",XLVII,Roman,
53a8a139,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
20 -> XX
74 -> LXXIV
52 -> LII
45 -> XLV
Now, write the number 91 in the Wonderland numeral system.",XCI,Roman,
53aca3d8,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.54s, distance = 54.86 m
For t = 4.79s, distance = 100.44 m
For t = 1.93s, distance = 16.31 m
For t = 1.71s, distance = 12.8 m
For t = 1.34s, distance = 7.86 m
Now, determine the falling distance for t = 3.41s given d = 0.5*g*t^2.",50.9,Gravity,
53b84650,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010101 -> 10000000
10010000 -> 01101001
11110000 -> 10011001
00011100 -> 00110110
11011100 -> 11010111
00010011 -> 00101111
00111001 -> 01101110
11110110 -> 10010110
01001110 -> 10111011

Now, determine the output for: 11001101",11111101,Bit,
53bcb446,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.44s, distance = 161.46 m
For t = 4.5s, distance = 165.85 m
For t = 4.09s, distance = 137.01 m
Now, determine the falling distance for t = 3.36s given d = 0.5*g*t^2.",92.46,Gravity,
53c0218c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.34 m becomes 18.80
48.07 m becomes 55.29
20.15 m becomes 23.18
Now, convert the following measurement: 23.2 m",26.69,Linear,
53ccc521,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
15.25 m becomes 17.20
17.97 m becomes 20.27
6.89 m becomes 7.77
Now, convert the following measurement: 12.15 m",13.70,Linear,
53d09e5a,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100010 -> 11111011
11100011 -> 11111001
11101110 -> 11110111
11010101 -> 01111110
11000101 -> 01110110
00011100 -> 11001111
11011110 -> 11101111
00010010 -> 01011011
11011010 -> 11101111

Now, determine the output for: 00110001",11011101,Bit,
53d23bc8,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
78 -> LXXVIII
74 -> LXXIV
99 -> XCIX
25 -> XXV
Now, write the number 40 in the Wonderland numeral system.",XL,Roman,
53db9c58,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.93 m becomes 85.55
23.95 m becomes 47.73
30.78 m becomes 61.34
36.09 m becomes 71.92
41.4 m becomes 82.50
Now, convert the following measurement: 33.92 m",67.60,Linear,
53df550e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
24 -> XXIV
86 -> LXXXVI
73 -> LXXIII
Now, write the number 25 in the Wonderland numeral system.",XXV,Roman,
53e1fca0,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
15.81 m becomes 15.63
40.02 m becomes 39.57
11.07 m becomes 10.95
32.15 m becomes 31.79
Now, convert the following measurement: 14.73 m",14.57,Linear,
53f02109,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
29 -> XXIX
39 -> XXXIX
45 -> XLV
94 -> XCIV
Now, write the number 10 in the Wonderland numeral system.",X,Roman,
53f74620,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
23.27 m becomes 17.48
15.3 m becomes 11.49
24.05 m becomes 18.07
6.49 m becomes 4.88
32.37 m becomes 24.32
Now, convert the following measurement: 16.8 m",12.62,Linear,
5415cc20,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.54s, distance = 41.5 m
For t = 1.81s, distance = 21.08 m
For t = 2.92s, distance = 54.85 m
For t = 3.27s, distance = 68.79 m
Now, determine the falling distance for t = 2.94s given d = 0.5*g*t^2.",55.61,Gravity,
5420acec,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
24.23 m becomes 22.20
11.53 m becomes 10.56
21.55 m becomes 19.75
Now, convert the following measurement: 28.01 m",25.67,Linear,
542a0c0d,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
47.37 m becomes 23.78
6.5 m becomes 3.26
22.42 m becomes 11.25
37.28 m becomes 18.71
29.42 m becomes 14.77
Now, convert the following measurement: 8.35 m",4.19,Linear,
542cf03a,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
14 -> XIV
28 -> XXVIII
9 -> IX
12 -> XII
Now, write the number 79 in the Wonderland numeral system.",LXXIX,Roman,
542f0793,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.95s, distance = 79.76 m
For t = 2.73s, distance = 38.1 m
For t = 4.04s, distance = 83.44 m
Now, determine the falling distance for t = 3.35s given d = 0.5*g*t^2.",57.37,Gravity,
5434ef33,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
78 -> LXXVIII
50 -> L
9 -> IX
Now, write the number 95 in the Wonderland numeral system.",XCV,Roman,
5438b782,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
13.56 m becomes 7.29
46.56 m becomes 25.02
37.96 m becomes 20.40
Now, convert the following measurement: 45.72 m",24.57,Linear,
543af90d,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.58s, distance = 162.46 m
For t = 4.86s, distance = 182.93 m
For t = 1.29s, distance = 12.89 m
For t = 4.05s, distance = 127.04 m
For t = 4.56s, distance = 161.05 m
Now, determine the falling distance for t = 3.15s given d = 0.5*g*t^2.",76.85,Gravity,
